dgp,n,method,bias_mean,bias_sd,rmse_mean,rmse_sd,rmse_p90,mae_mean,spearman_mean,gates_rmse_mean,clan_diff_x1_mean,clan_diff_x2_mean,clan_diff_sin_pi_x2_mean,clan_diff_abs_x2_m05_mean,pointwise_cover_rate_mean,pointwise_ci_len_mean,pointwise_se_cv_mean,pointwise_cover_q1_mean,pointwise_cover_q2_mean,pointwise_cover_q3_mean,pointwise_cover_q4_mean,pointwise_cover_q5_mean
DGP4,500,ORF,-0.0852009409916195,0.2388779375394371,0.5434218198956347,0.1299846604815208,0.6757108674558533,0.4427368544382909,0.3531749742998971,0.3660041316669054,0.375894013055404,-0.0104681002327838,0.029880213644664,-0.0162332997187416,0.9488,2.141663254360694,0.2767670980200779,0.9016666666666668,0.982,0.991,0.973,0.8963333333333332
DGP4,1000,CF,0.1092789432738365,0.1103028980079497,0.405879698502071,0.0533973794771535,0.4760967404458986,0.3230741024289251,0.5274565706262825,0.2009035625091912,0.4864263535384368,0.0329284031391677,0.1060575955445804,-0.0542418299098212,0.8442666666666667,1.255359340107851,0.2731659226849944,0.6353333333333334,0.8500000000000002,0.9153333333333332,0.9336666666666668,0.887
DGP4,1000,DML-CF,0.0049673533854626,0.104581302746895,0.3560772229432393,0.0481171128956397,0.4101069868133199,0.2873684034757552,0.5596447345789383,0.112227762983648,0.3722001144938728,0.0109330213561169,0.270753875213207,-0.1275090481212164,0.8538666666666666,1.149772468389936,0.2871676025358688,0.6999999999999998,0.9293333333333336,0.9563333333333331,0.9276666666666668,0.7560000000000001
DGP4,1000,DML-CF_misspec,0.0065328753232198,0.1155869785864852,0.372312391433385,0.0400432064942269,0.4162640134158877,0.2992251533735984,0.5261026452105808,0.1271990480434318,0.3696053683390187,0.005425562918406,,,0.8489333333333335,1.1632466277779523,0.2817540715115398,0.6933333333333334,0.9266666666666667,0.9516666666666664,0.9310000000000002,0.7419999999999999
DGP4,1000,ORF,-0.0377316222975629,0.1278295612391762,0.4456690823826701,0.0541089599970732,0.5012848861191895,0.3554155503383836,0.4566923227692911,0.2435021399189127,0.4399571861419863,0.0151633396108472,0.0833018061684936,-0.0426168926680226,0.9630666666666666,1.8752484953038584,0.2503920352091778,0.888,0.995,1.0,0.9953333333333332,0.9369999999999998
DGP4,1000,ORF_misspec,-0.1831666478649753,0.1331156566642737,0.4736882227104145,0.0760239065133382,0.5470605136805513,0.3909179382078594,0.4497121284485137,0.2845080386947282,0.4664464749397485,0.0562310360509989,,,0.9404,1.8278196017482855,0.2471541910773225,0.9436666666666668,0.9986666666666668,0.9906666666666666,0.9536666666666664,0.8153333333333332
DGP5,250,CF,0.1531706908534213,0.1752492785141626,0.2803328507668976,0.0901092260668053,0.4005029253659637,0.2420647258144651,0.1779360917128828,0.273551374759182,0.1298842787126352,-0.0174933825804438,-0.0173180901561848,0.0075252209206092,0.8569333333333332,0.9187190471562732,0.2171200694807672,0.8633333333333333,0.8646666666666667,0.875,0.8333333333333334,0.8483333333333333
DGP5,250,DML-CF,-0.029955861896316,0.1424107446716401,0.1846736180943634,0.0581038532581243,0.2630199977339079,0.1580024235001016,0.0724092688370753,0.1739663544852735,0.0614022783621296,-0.0925004355018755,-0.0139503846955451,0.0076995254977156,0.9233333333333332,0.7295286854944578,0.2350860145023525,0.9389999999999998,0.9399999999999998,0.9396666666666668,0.9156666666666664,0.8823333333333333
DGP5,250,ORF,0.0021054184836412,0.158208626555994,0.3069841122776506,0.091937596490532,0.4241578619989789,0.2514620621356316,0.129866468265873,0.2931161208952437,0.1007446927893588,-0.006975911994097,-0.0101047978139004,0.0044224016862506,0.9926,1.4092568118466506,0.2987154784009277,0.9983333333333332,1.0,1.0,0.9896666666666666,0.975
DGP5,500,CF,0.1104411147439798,0.0977895599042915,0.2088802447894767,0.0676382886216526,0.2898417135820282,0.1762546263292316,0.283425267584582,0.1982113606986662,0.2412473366415429,-0.0118697488847473,0.0153208033619655,-0.0072764246749726,0.8968666666666667,0.796801344866698,0.2510447893896481,0.916,0.8956666666666665,0.8753333333333334,0.8826666666666666,0.9146666666666664
DGP5,500,DML-CF,0.0306792603056967,0.1059345390465802,0.1556260338153714,0.0504503094090205,0.2168737681173373,0.1315205128154061,0.1627267821071283,0.1422986714032478,0.1316113518859064,0.0470389518681674,-0.0075801071184907,0.0035180495389295,0.9186666666666669,0.6280867479632624,0.2706699804381853,0.9166666666666669,0.9273333333333332,0.916,0.917,0.9163333333333332
